n1,n2,weight,weight_abs,Question Short_x,Question Short_y
24,27,-0.056179789173,0.056179789173,sup. rew. afterlife,soc. norms presc.
25,27,0.057110710171,0.057110710171,sup. rew. this life,soc. norms presc.
26,27,-0.19134637956,0.19134637956,messianic,soc. norms presc.
1,28,0.034848607311,0.034848607311,vio. conf. in,conv.-moral dist.
2,28,-0.13273645751,0.13273645751,vio. conf. out,conv.-moral dist.
3,28,0.016700336538,0.016700336538,proselytize,conv.-moral dist.
4,28,0.15892471532,0.15892471532,polity enf. obs.,conv.-moral dist.
5,28,0.042485286939,0.042485286939,apos. punish,conv.-moral dist.
6,28,0.01289216388,0.01289216388,script. written,conv.-moral dist.
7,28,-0.033584726523,0.033584726523,formal script. int.,conv.-moral dist.
8,28,-0.010113699333,0.010113699333,monuments,conv.-moral dist.
9,28,0.03055425862,0.03055425862,mass gather,conv.-moral dist.
10,28,0.072942628878,0.072942628878,pilgrimages,conv.-moral dist.
11,28,-0.0010463068876,0.0010463068876,afterlife belief,conv.-moral dist.
12,28,0.056861624193,0.056861624193,reincarn. karma,conv.-moral dist.
13,28,0.050661050564,0.050661050564,human sac.,conv.-moral dist.
14,28,0.11005137655,0.11005137655,supreme god,conv.-moral dist.
15,28,0.21613635735,0.21613635735,sup. monit. prosoc.,conv.-moral dist.
16,28,0.22974007914,0.22974007914,sup. care sex,conv.-moral dist.
17,28,0.22009246572,0.22009246572,sup. care oat,conv.-moral dist.
18,28,0.043063561075,0.043063561075,sup. care rit.,conv.-moral dist.
19,28,0.19289950286,0.19289950286,sup. care conv.,conv.-moral dist.
20,28,-0.016511874656,0.016511874656,sup. pun. enf. norm,conv.-moral dist.
21,28,0.10466268285,0.10466268285,sup. pun. afterlife,conv.-moral dist.
22,28,-0.033039862669,0.033039862669,sup. pun. this life,conv.-moral dist.
23,28,-0.068717014075,0.068717014075,sup. rew. enf. norm,conv.-moral dist.
24,28,0.051977508965,0.051977508965,sup. rew. afterlife,conv.-moral dist.
25,28,0.11819320884,0.11819320884,sup. rew. this life,conv.-moral dist.
26,28,0.11455919052,0.11455919052,messianic,conv.-moral dist.
27,28,0.0045745146013,0.0045745146013,soc. norms presc.,conv.-moral dist.
1,29,-0.16609706658,0.16609706658,vio. conf. in,celibacy req.
2,29,-0.14148714688,0.14148714688,vio. conf. out,celibacy req.
3,29,-0.25696696489,0.25696696489,proselytize,celibacy req.
4,29,-0.12125735489,0.12125735489,polity enf. obs.,celibacy req.
5,29,-0.19456021209,0.19456021209,apos. punish,celibacy req.
6,29,-0.16373798029,0.16373798029,script. written,celibacy req.
7,29,-0.0062538411665,0.0062538411665,formal script. int.,celibacy req.
8,29,-0.031811065196,0.031811065196,monuments,celibacy req.
9,29,-0.044023642925,0.044023642925,mass gather,celibacy req.
10,29,-0.0046291229896,0.0046291229896,pilgrimages,celibacy req.
11,29,-0.20400545115,0.20400545115,afterlife belief,celibacy req.
12,29,0.11886511853,0.11886511853,reincarn. karma,celibacy req.
13,29,0.23339680519,0.23339680519,human sac.,celibacy req.
14,29,-0.10466875484,0.10466875484,supreme god,celibacy req.
15,29,-0.075748247946,0.075748247946,sup. monit. prosoc.,celibacy req.
16,29,-0.16107998741,0.16107998741,sup. care sex,celibacy req.
17,29,-0.13188351137,0.13188351137,sup. care oat,celibacy req.
18,29,-0.23019296588,0.23019296588,sup. care rit.,celibacy req.
19,29,0.0059151797078,0.0059151797078,sup. care conv.,celibacy req.
20,29,-0.06229669875,0.06229669875,sup. pun. enf. norm,celibacy req.
21,29,0.10406429883,0.10406429883,sup. pun. afterlife,celibacy req.
22,29,-0.2708784966,0.2708784966,sup. pun. this life,celibacy req.
23,29,0.068207049924,0.068207049924,sup. rew. enf. norm,celibacy req.
24,29,0.0056365036935,0.0056365036935,sup. rew. afterlife,celibacy req.
25,29,-0.16266080732,0.16266080732,sup. rew. this life,celibacy req.
26,29,0.1696773159,0.1696773159,messianic,celibacy req.
27,29,-0.12856258413,0.12856258413,soc. norms presc.,celibacy req.
28,29,0.0032291379304,0.0032291379304,conv.-moral dist.,celibacy req.
1,30,-0.028290874412,0.028290874412,vio. conf. in,const. sex. act.
2,30,-0.018806681725,0.018806681725,vio. conf. out,const. sex. act.
3,30,-0.050296793341,0.050296793341,proselytize,const. sex. act.
4,30,0.081855488356,0.081855488356,polity enf. obs.,const. sex. act.
5,30,-0.25039140166,0.25039140166,apos. punish,const. sex. act.
6,30,-0.017437351385,0.017437351385,script. written,const. sex. act.
7,30,0.049856952321,0.049856952321,formal script. int.,const. sex. act.
8,30,-0.024690885938,0.024690885938,monuments,const. sex. act.
9,30,0.0093452604961,0.0093452604961,mass gather,const. sex. act.
10,30,0.034315460711,0.034315460711,pilgrimages,const. sex. act.
11,30,-0.13703120315,0.13703120315,afterlife belief,const. sex. act.
12,30,0.029409464114,0.029409464114,reincarn. karma,const. sex. act.
13,30,-0.012081318538,0.012081318538,human sac.,const. sex. act.
14,30,0.069659323146,0.069659323146,supreme god,const. sex. act.
15,30,0.13982751684,0.13982751684,sup. monit. prosoc.,const. sex. act.
16,30,0.079105625452,0.079105625452,sup. care sex,const. sex. act.
17,30,0.080628546408,0.080628546408,sup. care oat,const. sex. act.
18,30,-0.032817735785,0.032817735785,sup. care rit.,const. sex. act.
19,30,0.33495881177,0.33495881177,sup. care conv.,const. sex. act.
20,30,0.10298046434,0.10298046434,sup. pun. enf. norm,const. sex. act.
21,30,0.2125727489,0.2125727489,sup. pun. afterlife,const. sex. act.
22,30,-0.077730520674,0.077730520674,sup. pun. this life,const. sex. act.
23,30,0.048201596272,0.048201596272,sup. rew. enf. norm,const. sex. act.
24,30,0.16247020404,0.16247020404,sup. rew. afterlife,const. sex. act.
25,30,0.038196053587,0.038196053587,sup. rew. this life,const. sex. act.
26,30,0.19103714321,0.19103714321,messianic,const. sex. act.
27,30,-0.13166042273,0.13166042273,soc. norms presc.,const. sex. act.
28,30,0.22217999912,0.22217999912,conv.-moral dist.,const. sex. act.
29,30,0.025672135284,0.025672135284,celibacy req.,const. sex. act.
1,31,-0.15542301193,0.15542301193,vio. conf. in,food taboos
2,31,0.21599174537,0.21599174537,vio. conf. out,food taboos
3,31,0.037791119799,0.037791119799,proselytize,food taboos
4,31,0.015914002248,0.015914002248,polity enf. obs.,food taboos
5,31,-0.033881251022,0.033881251022,apos. punish,food taboos
6,31,0.088335422949,0.088335422949,script. written,food taboos
7,31,0.058868538121,0.058868538121,formal script. int.,food taboos
8,31,-0.11902955557,0.11902955557,monuments,food taboos
9,31,-0.11310462314,0.11310462314,mass gather,food taboos
10,31,-0.033395251433,0.033395251433,pilgrimages,food taboos
11,31,0.027171048578,0.027171048578,afterlife belief,food taboos
12,31,0.043332424199,0.043332424199,reincarn. karma,food taboos
13,31,-0.095300988399,0.095300988399,human sac.,food taboos
14,31,-0.11215832972,0.11215832972,supreme god,food taboos
15,31,-0.019946886167,0.019946886167,sup. monit. prosoc.,food taboos
16,31,0.03626569347,0.03626569347,sup. care sex,food taboos
17,31,-0.093703963985,0.093703963985,sup. care oat,food taboos
18,31,0.026109208713,0.026109208713,sup. care rit.,food taboos
19,31,-0.050040791059,0.050040791059,sup. care conv.,food taboos
20,31,0.10831879116,0.10831879116,sup. pun. enf. norm,food taboos
21,31,-0.11416051897,0.11416051897,sup. pun. afterlife,food taboos
22,31,-0.004667665529,0.004667665529,sup. pun. this life,food taboos
23,31,0.027294249529,0.027294249529,sup. rew. enf. norm,food taboos
24,31,-0.044147771067,0.044147771067,sup. rew. afterlife,food taboos
25,31,-0.092406870928,0.092406870928,sup. rew. this life,food taboos
26,31,-0.02906028634,0.02906028634,messianic,food taboos
27,31,0.17264894959,0.17264894959,soc. norms presc.,food taboos
28,31,-0.015530294204,0.015530294204,conv.-moral dist.,food taboos
29,31,0.088129760078,0.088129760078,celibacy req.,food taboos
30,31,0.028543106993,0.028543106993,const. sex. act.,food taboos
1,32,-0.19540946982,0.19540946982,vio. conf. in,body alt.
2,32,0.02277311755,0.02277311755,vio. conf. out,body alt.
3,32,-0.094343755957,0.094343755957,proselytize,body alt.
4,32,-0.16424696739,0.16424696739,polity enf. obs.,body alt.
5,32,0.010996751657,0.010996751657,apos. punish,body alt.
6,32,0.16984758054,0.16984758054,script. written,body alt.
7,32,-0.00084131258709,0.00084131258709,formal script. int.,body alt.
8,32,-0.075731212512,0.075731212512,monuments,body alt.
9,32,-0.058551248128,0.058551248128,mass gather,body alt.
10,32,-0.063962093681,0.063962093681,pilgrimages,body alt.
11,32,-0.094746537575,0.094746537575,afterlife belief,body alt.
12,32,0.012728299347,0.012728299347,reincarn. karma,body alt.
13,32,0.12462174588,0.12462174588,human sac.,body alt.
14,32,-0.18897645317,0.18897645317,supreme god,body alt.
15,32,-0.17125419726,0.17125419726,sup. monit. prosoc.,body alt.
16,32,-0.0159073552,0.0159073552,sup. care sex,body alt.
17,32,-0.25615302102,0.25615302102,sup. care oat,body alt.
18,32,-0.097048918971,0.097048918971,sup. care rit.,body alt.
19,32,0.024574344873,0.024574344873,sup. care conv.,body alt.
20,32,0.009840282482,0.009840282482,sup. pun. enf. norm,body alt.
21,32,-0.11022432603,0.11022432603,sup. pun. afterlife,body alt.
22,32,-0.06702439237,0.06702439237,sup. pun. this life,body alt.
23,32,0.065887733266,0.065887733266,sup. rew. enf. norm,body alt.
24,32,-0.047858515028,0.047858515028,sup. rew. afterlife,body alt.
25,32,-0.22498001617,0.22498001617,sup. rew. this life,body alt.
26,32,-0.033839373958,0.033839373958,messianic,body alt.
27,32,-0.1135870461,0.1135870461,soc. norms presc.,body alt.
28,32,-0.16414489499,0.16414489499,conv.-moral dist.,body alt.
29,32,0.10381636489,0.10381636489,celibacy req.,body alt.
30,32,-0.0073105935109,0.0073105935109,const. sex. act.,body alt.
31,32,0.16136666366,0.16136666366,food taboos,body alt.
1,33,-0.068485497516,0.068485497516,vio. conf. in,sac. goods
2,33,-0.22620251072,0.22620251072,vio. conf. out,sac. goods
3,33,-0.14717513035,0.14717513035,proselytize,sac. goods
4,33,-0.10677913573,0.10677913573,polity enf. obs.,sac. goods
5,33,-0.18337110696,0.18337110696,apos. punish,sac. goods
6,33,0.0023199912531,0.0023199912531,script. written,sac. goods
7,33,0.046037741676,0.046037741676,formal script. int.,sac. goods
8,33,0.035969101291,0.035969101291,monuments,sac. goods
9,33,0.071539091011,0.071539091011,mass gather,sac. goods
10,33,0.031739561462,0.031739561462,pilgrimages,sac. goods
11,33,-0.11735942012,0.11735942012,afterlife belief,sac. goods
12,33,0.047152666379,0.047152666379,reincarn. karma,sac. goods
13,33,0.16355744464,0.16355744464,human sac.,sac. goods
14,33,-0.083284978721,0.083284978721,supreme god,sac. goods
15,33,-0.055272513304,0.055272513304,sup. monit. prosoc.,sac. goods
16,33,-0.071459411941,0.071459411941,sup. care sex,sac. goods
17,33,-0.098997468185,0.098997468185,sup. care oat,sac. goods
18,33,-0.13817130416,0.13817130416,sup. care rit.,sac. goods
19,33,0.073356216036,0.073356216036,sup. care conv.,sac. goods
20,33,-0.081998837375,0.081998837375,sup. pun. enf. norm,sac. goods
21,33,0.025831952703,0.025831952703,sup. pun. afterlife,sac. goods
22,33,-0.092108786992,0.092108786992,sup. pun. this life,sac. goods
23,33,0.0068988585689,0.0068988585689,sup. rew. enf. norm,sac. goods
24,33,0.0024253592186,0.0024253592186,sup. rew. afterlife,sac. goods
25,33,-0.065903758996,0.065903758996,sup. rew. this life,sac. goods
26,33,0.058402124014,0.058402124014,messianic,sac. goods
27,33,-0.15797184841,0.15797184841,soc. norms presc.,sac. goods
28,33,-0.0083653075328,0.0083653075328,conv.-moral dist.,sac. goods
29,33,0.12486445969,0.12486445969,celibacy req.,sac. goods
30,33,0.039071800698,0.039071800698,const. sex. act.,sac. goods
31,33,-0.019281941377,0.019281941377,food taboos,sac. goods
32,33,0.11759963689,0.11759963689,body alt.,sac. goods
1,34,-0.062505568015,0.062505568015,vio. conf. in,sac. time
2,34,-0.17563799443,0.17563799443,vio. conf. out,sac. time
3,34,-0.1405014153,0.1405014153,proselytize,sac. time
4,34,-0.11233013244,0.11233013244,polity enf. obs.,sac. time
5,34,-0.18012777479,0.18012777479,apos. punish,sac. time
6,34,0.00021666491722,0.00021666491722,script. written,sac. time
7,34,0.015448734517,0.015448734517,formal script. int.,sac. time
8,34,0.028586022514,0.028586022514,monuments,sac. time
9,34,0.068936986678,0.068936986678,mass gather,sac. time
10,34,0.0048582699256,0.0048582699256,pilgrimages,sac. time
11,34,-0.12378835705,0.12378835705,afterlife belief,sac. time
12,34,0.054282133615,0.054282133615,reincarn. karma,sac. time
13,34,0.15588398659,0.15588398659,human sac.,sac. time
14,34,-0.079709880921,0.079709880921,supreme god,sac. time
15,34,-0.0644375175,0.0644375175,sup. monit. prosoc.,sac. time
16,34,-0.07947929259,0.07947929259,sup. care sex,sac. time
17,34,-0.1008729891,0.1008729891,sup. care oat,sac. time
18,34,-0.13006246832,0.13006246832,sup. care rit.,sac. time
19,34,0.070546919687,0.070546919687,sup. care conv.,sac. time
20,34,-0.06534201741,0.06534201741,sup. pun. enf. norm,sac. time
21,34,0.024255013177,0.024255013177,sup. pun. afterlife,sac. time
22,34,-0.099056864084,0.099056864084,sup. pun. this life,sac. time
23,34,0.028101921391,0.028101921391,sup. rew. enf. norm,sac. time
24,34,-0.027549678587,0.027549678587,sup. rew. afterlife,sac. time
25,34,-0.068837884842,0.068837884842,sup. rew. this life,sac. time
26,34,0.055879552408,0.055879552408,messianic,sac. time
27,34,-0.16067725695,0.16067725695,soc. norms presc.,sac. time
28,34,-0.013794875272,0.013794875272,conv.-moral dist.,sac. time
29,34,0.12664382516,0.12664382516,celibacy req.,sac. time
30,34,0.040521212108,0.040521212108,const. sex. act.,sac. time
31,34,-0.014048588265,0.014048588265,food taboos,sac. time
32,34,0.12702837023,0.12702837023,body alt.,sac. time
33,34,-0.069689003947,0.069689003947,sac. goods,sac. time
1,35,-0.075566046368,0.075566046368,vio. conf. in,ethical precepts
2,35,-0.16590273412,0.16590273412,vio. conf. out,ethical precepts
3,35,-0.14217095586,0.14217095586,proselytize,ethical precepts
4,35,-0.1428184969,0.1428184969,polity enf. obs.,ethical precepts
5,35,-0.17850417284,0.17850417284,apos. punish,ethical precepts
6,35,-0.0046998717915,0.0046998717915,script. written,ethical precepts
7,35,0.05576449811,0.05576449811,formal script. int.,ethical precepts
8,35,0.023371238137,0.023371238137,monuments,ethical precepts
9,35,0.051569535453,0.051569535453,mass gather,ethical precepts
10,35,0.016903616354,0.016903616354,pilgrimages,ethical precepts
11,35,-0.12997383556,0.12997383556,afterlife belief,ethical precepts
12,35,0.058893492827,0.058893492827,reincarn. karma,ethical precepts
13,35,0.15947434209,0.15947434209,human sac.,ethical precepts
14,35,-0.089910815897,0.089910815897,supreme god,ethical precepts
15,35,-0.067911148973,0.067911148973,sup. monit. prosoc.,ethical precepts
16,35,-0.079966673986,0.079966673986,sup. care sex,ethical precepts
17,35,-0.10074298665,0.10074298665,sup. care oat,ethical precepts
18,35,-0.13499099748,0.13499099748,sup. care rit.,ethical precepts
19,35,0.072126653863,0.072126653863,sup. care conv.,ethical precepts
20,35,-0.083218012996,0.083218012996,sup. pun. enf. norm,ethical precepts
21,35,0.02468770563,0.02468770563,sup. pun. afterlife,ethical precepts
22,35,-0.10415717171,0.10415717171,sup. pun. this life,ethical precepts
23,35,0.010986995551,0.010986995551,sup. rew. enf. norm,ethical precepts
24,35,-0.022693066708,0.022693066708,sup. rew. afterlife,ethical precepts
25,35,-0.072622084802,0.072622084802,sup. rew. this life,ethical precepts
26,35,0.061275000876,0.061275000876,messianic,ethical precepts
27,35,-0.16083917834,0.16083917834,soc. norms presc.,ethical precepts
28,35,-0.017946954495,0.017946954495,conv.-moral dist.,ethical precepts
29,35,0.13197266474,0.13197266474,celibacy req.,ethical precepts
30,35,0.046291503149,0.046291503149,const. sex. act.,ethical precepts
31,35,-0.016395681573,0.016395681573,food taboos,ethical precepts
32,35,0.12502237697,0.12502237697,body alt.,ethical precepts
33,35,-0.075109460472,0.075109460472,sac. goods,ethical precepts
34,35,-0.16472499365,0.16472499365,sac. time,ethical precepts
1,36,-0.046604833756,0.046604833756,vio. conf. in,small-scale rit.
2,36,-0.15014147655,0.15014147655,vio. conf. out,small-scale rit.
3,36,-0.16000013509,0.16000013509,proselytize,small-scale rit.
4,36,-0.11363228229,0.11363228229,polity enf. obs.,small-scale rit.
5,36,-0.17682133098,0.17682133098,apos. punish,small-scale rit.
6,36,-0.0078391716162,0.0078391716162,script. written,small-scale rit.
7,36,0.015768091704,0.015768091704,formal script. int.,small-scale rit.
8,36,0.019421304624,0.019421304624,monuments,small-scale rit.
9,36,0.050554806995,0.050554806995,mass gather,small-scale rit.
10,36,0.0050899269122,0.0050899269122,pilgrimages,small-scale rit.
11,36,-0.13837042914,0.13837042914,afterlife belief,small-scale rit.
12,36,0.073615254783,0.073615254783,reincarn. karma,small-scale rit.
13,36,0.17726333962,0.17726333962,human sac.,small-scale rit.
14,36,-0.10115249722,0.10115249722,supreme god,small-scale rit.
15,36,-0.078491334599,0.078491334599,sup. monit. prosoc.,small-scale rit.
16,36,-0.091006195347,0.091006195347,sup. care sex,small-scale rit.
17,36,-0.11759251547,0.11759251547,sup. care oat,small-scale rit.
18,36,-0.15158876106,0.15158876106,sup. care rit.,small-scale rit.
19,36,0.049719218576,0.049719218576,sup. care conv.,small-scale rit.
20,36,-0.10390938846,0.10390938846,sup. pun. enf. norm,small-scale rit.
21,36,0.010513694182,0.010513694182,sup. pun. afterlife,small-scale rit.
22,36,-0.11581871429,0.11581871429,sup. pun. this life,small-scale rit.
23,36,0.025778431835,0.025778431835,sup. rew. enf. norm,small-scale rit.
24,36,-0.044540386121,0.044540386121,sup. rew. afterlife,small-scale rit.
25,36,-0.08416500907,0.08416500907,sup. rew. this life,small-scale rit.
26,36,0.034215362375,0.034215362375,messianic,small-scale rit.
27,36,-0.14113530848,0.14113530848,soc. norms presc.,small-scale rit.
28,36,-0.027486219167,0.027486219167,conv.-moral dist.,small-scale rit.
29,36,0.14482196083,0.14482196083,celibacy req.,small-scale rit.
30,36,0.022077595923,0.022077595923,const. sex. act.,small-scale rit.
31,36,-0.003332191028,0.003332191028,food taboos,small-scale rit.
32,36,0.1417349928,0.1417349928,body alt.,small-scale rit.
33,36,-0.05285837104,0.05285837104,sac. goods,small-scale rit.
34,36,-0.15693146715,0.15693146715,sac. time,small-scale rit.
35,36,-0.16514761306,0.16514761306,ethical precepts,small-scale rit.
1,37,-0.07573653177,0.07573653177,vio. conf. in,large-scale rit.
2,37,-0.17530884123,0.17530884123,vio. conf. out,large-scale rit.
3,37,-0.14196783626,0.14196783626,proselytize,large-scale rit.
4,37,-0.12471086335,0.12471086335,polity enf. obs.,large-scale rit.
5,37,-0.17675671039,0.17675671039,apos. punish,large-scale rit.
6,37,-0.0047394933307,0.0047394933307,script. written,large-scale rit.
7,37,0.0072815631277,0.0072815631277,formal script. int.,large-scale rit.
8,37,0.035833302427,0.035833302427,monuments,large-scale rit.
9,37,0.067376259102,0.067376259102,mass gather,large-scale rit.
10,37,-0.0049534827978,0.0049534827978,pilgrimages,large-scale rit.
11,37,-0.1222191687,0.1222191687,afterlife belief,large-scale rit.
12,37,0.046032558871,0.046032558871,reincarn. karma,large-scale rit.
13,37,0.16051228174,0.16051228174,human sac.,large-scale rit.
14,37,-0.085549851937,0.085549851937,supreme god,large-scale rit.
15,37,-0.056870452404,0.056870452404,sup. monit. prosoc.,large-scale rit.
16,37,-0.079616798562,0.079616798562,sup. care sex,large-scale rit.
17,37,-0.095495864766,0.095495864766,sup. care oat,large-scale rit.
18,37,-0.13693449871,0.13693449871,sup. care rit.,large-scale rit.
19,37,0.066988690891,0.066988690891,sup. care conv.,large-scale rit.
20,37,-0.084715114138,0.084715114138,sup. pun. enf. norm,large-scale rit.
21,37,0.025477504673,0.025477504673,sup. pun. afterlife,large-scale rit.
22,37,-0.098769895732,0.098769895732,sup. pun. this life,large-scale rit.
23,37,0.014169032664,0.014169032664,sup. rew. enf. norm,large-scale rit.
24,37,-0.027637072267,0.027637072267,sup. rew. afterlife,large-scale rit.
25,37,-0.067437819739,0.067437819739,sup. rew. this life,large-scale rit.
26,37,0.055926855073,0.055926855073,messianic,large-scale rit.
27,37,-0.15589211883,0.15589211883,soc. norms presc.,large-scale rit.
28,37,-0.01424536364,0.01424536364,conv.-moral dist.,large-scale rit.
29,37,0.12133718635,0.12133718635,celibacy req.,large-scale rit.
30,37,0.045884257118,0.045884257118,const. sex. act.,large-scale rit.
31,37,-0.024251844275,0.024251844275,food taboos,large-scale rit.
32,37,0.12704548684,0.12704548684,body alt.,large-scale rit.
33,37,-0.071928929319,0.071928929319,sac. goods,large-scale rit.
34,37,-0.17073553291,0.17073553291,sac. time,large-scale rit.
35,37,-0.14207531489,0.14207531489,ethical precepts,large-scale rit.
36,37,-0.1240432124,0.1240432124,small-scale rit.,large-scale rit.
1,38,-0.053896091609,0.053896091609,vio. conf. in,group markers
2,38,-0.17364302132,0.17364302132,vio. conf. out,group markers
3,38,0.010053729195,0.010053729195,proselytize,group markers
4,38,-0.12616811205,0.12616811205,polity enf. obs.,group markers
5,38,0.12647689634,0.12647689634,apos. punish,group markers
6,38,0.00039327185257,0.00039327185257,script. written,group markers
7,38,-0.03216784708,0.03216784708,formal script. int.,group markers
8,38,0.028534166346,0.028534166346,monuments,group markers
9,38,0.11083991429,0.11083991429,mass gather,group markers
10,38,0.0059313510503,0.0059313510503,pilgrimages,group markers
11,38,0.075617600226,0.075617600226,afterlife belief,group markers
12,38,0.059649871133,0.059649871133,reincarn. karma,group markers
13,38,-0.079378364584,0.079378364584,human sac.,group markers
14,38,-0.080808673112,0.080808673112,supreme god,group markers
15,38,-0.033185614273,0.033185614273,sup. monit. prosoc.,group markers
16,38,-0.075200276946,0.075200276946,sup. care sex,group markers
17,38,-0.024868853195,0.024868853195,sup. care oat,group markers
18,38,-0.13609710531,0.13609710531,sup. care rit.,group markers
19,38,0.096805072184,0.096805072184,sup. care conv.,group markers
20,38,-0.065871229922,0.065871229922,sup. pun. enf. norm,group markers
21,38,0.077688304233,0.077688304233,sup. pun. afterlife,group markers
22,38,-0.10002071443,0.10002071443,sup. pun. this life,group markers
23,38,0.078044498447,0.078044498447,sup. rew. enf. norm,group markers
24,38,-0.028788017589,0.028788017589,sup. rew. afterlife,group markers
25,38,-0.069596094807,0.069596094807,sup. rew. this life,group markers
26,38,0.049705481022,0.049705481022,messianic,group markers
27,38,0.076243736943,0.076243736943,soc. norms presc.,group markers
28,38,-0.017600120817,0.017600120817,conv.-moral dist.,group markers
29,38,-0.1592944035,0.1592944035,celibacy req.,group markers
30,38,0.039628875598,0.039628875598,const. sex. act.,group markers
31,38,0.082446518399,0.082446518399,food taboos,group markers
32,38,0.1249761445,0.1249761445,body alt.,group markers
33,38,-0.046276588218,0.046276588218,sac. goods,group markers
34,38,-0.16941043913,0.16941043913,sac. time,group markers
35,38,0.01609563649,0.01609563649,ethical precepts,group markers
36,38,-0.12212670178,0.12212670178,small-scale rit.,group markers
37,38,0.12207656853,0.12207656853,large-scale rit.,group markers
